,no_5,tweet_id_5,waktu_5,tweet_5,keyword_5,buzzer_5,indicator_5,phrase_5
209,946,1889995797074510079,13/02/2025 18:11:00,"🤣😀makan tuh makan siang gratis, untuk makan siang gratis berapa tenaga krrja honorer di PHK? Untuk makan siang gratis berapa rekanan plat merah yang dibutus kontrak?berapa banyak agenda lembaga kementrian lain dibatalkan. Sedangkan mentri2 dan staf foya foya boy? Oke gas..💃🏻💃🏻",makan siang gratis,0,,
210,952,1889994287146061944,13/02/2025 18:05:00,"Makan siang gratis di sekolah, bagi sebagian pelajar adalah sebuah berkah. Tapi disisi lain ada banyak orang yang kehilangan pekerjaan karena PHK akibat kebijakan efisiensi dan pengalihan anggaran yang konyol dari pemerintah @prabowo @gibran_tweet",makan siang gratis,0,,
211,960,1889992309724614750,13/02/2025 17:57:00,"iya harusnya makan siang gratis ini engga usah dijadiin program prioritas jadiin pendukung aja kalo yang lainnya (pendidikan n kesehatan) udah terpenuhi, inimah malah kebalik wkwkwk ngacoooo",makan siang gratis,0,,
212,961,1889992080220725743,13/02/2025 17:56:00,"jepang aje pas di bom ampe ancur gitu prioritas pertamanya pendidikan, bukan makan siang gratis",makan siang gratis,0,,
213,963,1889991794554974474,13/02/2025 17:55:00,"Makan siang gratis biar anak bangsa pinter,menuju Indonesia emas, tapi buat kuliah/ke jenjang lebih tinggi penghasilan ortu gaada karena kena phk, kalau mau pake beasiswa susah karena dibatasi, jadi niatnya mau bikin pinter apa ga sih 😒🤌",makan siang gratis,0,,
214,964,1889991564828750275,13/02/2025 17:54:00,"Rakyat Membutuhkan Pendidikan Gratis, Bukan Makan Siang Gratis. Pemangkasan Anggaran KIP Kuliah itu hanya akan Mempersempit Ruang Akses Pendidikan setiap warga Negara, Jangan atas Nama Efisiensi Anggaran Justru Masa Depan Anak- anak Bangsa yg Harus di Korbankan. ",makan siang gratis,0,,
215,970,1889990777574654403,13/02/2025 17:51:00,program makan siang gratis mah ga pure gratis anying itu hasil malak anggaran yang lain,makan siang gratis,0,,
216,971,1889990599492940276,13/02/2025 17:50:00,apaansi tai semua mua kena efisiensi yg katanya demi makan siang gratis taik ky makan siangnya enak aja,makan siang gratis,0,,
217,972,1889990034331402669,13/02/2025 17:48:00,mangkas anggaran pendidikan buat apa? buat makan siang gratis yg gak bergizi itu yg ujung2nya bakalan jadi TAI,makan siang gratis,0,,
218,974,1889989764260237523,13/02/2025 17:47:00,DAN MAKAN SIANG GRATIS YANG CUMA BISA DINIKMATIM ANAK2 YG MAMPU SEKOLAH DOANG ITU DISKRIMINASI BUKAN ?🤔,makan siang gratis,0,,
219,978,1889989276353568946,13/02/2025 17:45:00,"Bapak Ibu kena lay Off, kakak DO, yg penting adik dpt makan siang gratis",makan siang gratis,0,,
220,979,1889988828636778880,13/02/2025 17:43:00,emang niatnya pengen ngancurin rakyat kecil si prabowo ini kamprett MAKAN NOH OKE GAS OKE GAS MAKAN NOH MAKAN SIANG GRATIS,makan siang gratis,0,,
221,988,1889986669459525932,13/02/2025 17:35:00,"Dari awal ga suka sama jargon kampanye “makan siang gratis” karena konotasinya jelek banget nget. Terlepas kebutuhan programnya, tapi ini udah ugal-ugalan banget ngawurnya.",makan siang gratis,0,,
222,989,1889986664849940853,13/02/2025 17:35:00,"cegah stunting tuh dr sblm hamil, dr pd bikin program makan siang gratis mending dana nya dialokasi ke ahli buat edukasi orang2 di daerah terpencil yg minim informasi IBUUUUU BESTARY",makan siang gratis,0,,
223,992,1889986269868151247,13/02/2025 17:33:00,"adiknya makan siang gratis, kakaknya gabisa lanjut kuliah",makan siang gratis,0,,
224,993,1889985756929912899,13/02/2025 17:31:00,"Dari awal ngejual video short orang-orang ekonomi ke bawah make lagu sedih buat makan siang gratis, terus joget-joget, ga bisa jawab pers, abis debat langsung nemuin media ini malah melengos jalan terus ga mau diwawancara. Kok bisa masih milih 02",makan siang gratis,0,,
225,1000,1889984856635183262,13/02/2025 17:27:00,"Makan siang gratis ini hentikan saja, gimmick ini, bisa jadi malah nanti jadi ladang korupsi baru
 
 Mending fokus itu duit buat program yang lebih bermanfaat",makan siang gratis,0,,
226,1001,1889984820551569592,13/02/2025 17:27:00,Negara banyak hutang sok-sokan ngasih makan siang gratis. 😂,makan siang gratis,0,,
227,2007,1886085648639221809,02/02/2025 23:13:00,"Semua demi anak makan siang gratis, tp bikin orang tuanya yg kerepotan. awokwokwokwok",makan siang gratis,0,,
228,2016,1886076228345712898,02/02/2025 22:36:00,"fokus makan siang gratis, efisiensi anggaran, ga jadi pindah ke ikn, terus ini lah itu lah... kayak... will all of us stay alive for next few years!?",makan siang gratis,0,,
229,2046,1886024361578221672,02/02/2025 19:10:00,"Efisiensi anggaran untuk program makan siang gratis, memangkas alokasi untuk pembangunan, yg orang tua nya kerja di proyek ya jadi korban, anaknya di sekolah dapat makan, tp di rumah anak nya gak makan, karna bapak nya yg kerja di proyek gak ada kerjaan",makan siang gratis,0,,
230,2055,1885997399895925179,02/02/2025 17:23:00,"kalo udah nyinggung pengurangan pegawai, gue langsung suuzon kalo itu siasat pemotongan anggaran demi program makan siang gratis",makan siang gratis,0,,
231,37499,1892398530653737403,20/02/2025 9:19:00,Kenapa gw dulu pernah bilang program ambisius makan siang gratis dijawab juga oleh politikus PDIP. Gw juga mendukung program ini tapi klo mengorbankan sektor2 lain sepertinya harus dipertimbangkan.,makan siang gratis,0,,
232,37542,1892264130662297814,20/02/2025 0:24:00,"Beginilah harusnya perilaku dari orang terdidik, lebih memilih mengenyam pendidikan gratis dari pada makan siang gratis yang gak ada esensinya. Semangat untuk teman-teman di Papua! jangan menyerah sama hak yang pantas kalian semua dapat. Panjang umur perjuangan!!",makan siang gratis,0,,
233,37603,1892176552181563798,19/02/2025 18:36:00,"Bayangin suatu saat disajiin makan siang gratis di sekolah, diawasin tni sambil nodong pistol, muridnya disuruh makan sampe habis, gaboleh kritik apapun, kalo ga gitu ditembak",makan siang gratis,0,,
234,37616,1892170292920729724,19/02/2025 18:12:00,"Beginilah cara jitu menguasai uang negara bermain di balik pembentukan lembaga baru dengan dalih untuk makan siang Gratis, ngeri ngeri negeri ini",makan siang gratis,0,,
235,37711,1892098027713601720,19/02/2025 13:24:00,Tidak ada sejarahnya makan siang gratis bisa melahirkan anak-anak yang pintar tetapi pendidikan gratis mampu melahirkan anak-anak yang pintar,makan siang gratis,0,,
236,37769,1892056820086341692,19/02/2025 10:41:00,"hapus makan siang bergizi gratis,alihkan untuk pendidikan gratis dengan prioritas di daerah timur indonesia,open publik aliran dananya,agar semua bisa memantau,sesederhana itu saja",makan siang gratis,0,,
237,37773,1892052775967556052,19/02/2025 10:25:00,"Sehat sehat negeri ku, pendidikan itu di atas segalanya buat apa makan siang gratis kalau pekerja pada kena PHK gara² efisiensi biaya untuk memenuhi ambis Pak presiden.",makan siang gratis,0,,
238,37802,1892025798657204275,19/02/2025 8:37:00,"Miris ya, dulu ada Pemimpin yang menawarkan PENDIDIKAN MURAH hingga GRATIS, engkau lebih memilih Makan Siang Gratis. Dulu ada yang mau memajukan level kota di setiap provinsi, kamu pilih level IKN. Ah Sudahlah.",makan siang gratis,0,,
239,37862,1848149409969930656,21/10/2024 6:48:00,"Baru dilantik kemarin udah pada minta makan siang gratis, dan lucunya yang minta makan siang udah pada tua2 ngarep makan siang gratis, sadarrr woii KERJA!!! Programnya buat anak Sekolah bukan orang tua kayak eluuu dan ingat setiap program di butuhkan waktu buat jalaninnya..",makan siang gratis,0,,
240,37866,1848146905664245994,21/10/2024 6:38:00,"Memperhitungkan biaya makan Siang Gratis saja harus diambil dari kebocoran dana yg katanya 33% itu. Ditambah mikir biaya IKN dan Dana dana buat kementerian yg Gemuk tentu tambah berat.
 Belum lagi warisan hutang rezim.",makan siang gratis,0,,
241,37911,1848032746909864049,20/10/2024 23:05:00,"Beneran buang-buang anggaran, di rezim Mulyono yang jumlah K/L hanya 45 mencakup alokasi belanja negara hampir 1/3, terus kalau 56?? Gimana rasionalisasinya + dengan program makan siang gratis. Anggaran mana yang akan dipangkas 💀💀",makan siang gratis,0,,
242,37972,1847996965210259485,20/10/2024 20:43:00,"Orang sini dikasih pidato saja senang. Apalagi dijanjikan makan siang gratis. Makanya pantas 10 tahun negara amburadul total tapi masyarakatnya oke-oke saja karena dihibur aksi bagi sepeda, sembako, dan kaos, beserta serangkaian gimik merakyat.
 
 — Muklas, 39 tahun, pekerja lepas",makan siang gratis,0,,
243,40139,1854819044308009321,08/11/2024 16:31:00,Gua curiga frogram.makan siang gratis akan di limpahkan ke gubenur soalnya tanda tanda di bentuknya badan pengolahan makan gartis belom ada sdngkan itu menyadot anggran cukup besar perlu penaganan pengawasan serius ...,makan siang gratis,0,,
244,40185,1854716210325471723,08/11/2024 9:42:00,"Sedih yaa yg katanya mau kasih makan siang dan susu gratis tp nyatanya kesejahteraan peternak sapi aja ga diperhatikan, miris bgt malah lebih dipilih susu impor ketimbang susu lokal 😥",makan siang gratis,0,,
245,40283,1854378776547000363,07/11/2024 11:22:00,"Para penjilat pemerintah sekarang begitu senang dengan adanya makan siang gratis. Dan bangga ketika Gibran bagi2kan susu gratis ke publik secara terbuka. Dia dapat keuntungan secara politik, sementara dana yang dihamburkan bukan dari kantungnya, tetapi dari Negara.",makan siang gratis,0,,
246,40343,1854128614553555275,06/11/2024 18:48:00,"Gw kasi tau sama lu ya. Ga ada makan siang gratis. Gw juga tau lu suka minta-minta di kurangin. Tapi kalo buat bisnis lo tuh nyawer-nyawer naikin engagement, cih. Kan tau gw, lo mau buat agency tiktok. Bray. Kalo mau advice(?) Bayar. Ga ada. Temen ya temen. Kerja ya kerja.",makan siang gratis,0,,
247,40356,1854109884691964011,06/11/2024 17:33:00,"Bisa bawa rakyat sejahtera ga? PHK disana sini, makan siang gratis mana? anak² masih pd minta uang jajan buat sekolah.... Setali tiga Wang dng. Sebelumnya,, halu halu dan halu",makan siang gratis,0,,
248,40451,1851185287575322995,29/10/2024 15:52:00,iya2..mental2 ky gini...semua hrs gratis. Lu ga sekalian suruh pemerintah bayar gaji karyawan lu? bayarin lu makan siang? lu jalan2 healing dibayarin pemerintah? lu jajan eskrim dibayarin pemerintah? pecundang ikut nimbrung nyalahin pemerintah ky gini...ride with the wave 👎,makan siang gratis,0,,
249,40776,1850452181612413401,27/10/2024 15:19:00,"Gak usah negara bakalan nambah pengeluaran anggaran. Biaya pelatihan, Diklat, biaya konsumsi, biaya operasional dll. Secara program pak Prabowo banyak banget yang memerlukan biaya kek ""makan siang gratis"" .",makan siang gratis,0,,
250,41244,1877118594720411998,09/01/2025 5:22:00,Program makan siang gratis ini emang dari awal terkesan terburu-buru dan ga mempertimbangkan kondisi keuangan negara ya. Orang waras mana loh yang masih punya utang negara ribuan triliun tapi milih program yang anggarannya besar bgt?,makan siang gratis,0,,
251,41579,1876960422466613511,08/01/2025 18:53:00,"Yang tolol itu elu. Di awal gembar gembornya program makan siang bergizi gratis. Ini mah ga ada gizinya sama sekali mau lu kasih ke orang miskin kek, orang kaya kek. Hal bobrok kaya gini aja masih lu belain. Dibayar berapa lu?",makan siang gratis,0,,
252,41612,1876954484057784692,08/01/2025 18:29:00,"tlg segera sudahi makan siang gratis yg tdk berguna itu… gw udh eneg liat menu2 absurd… ga jelas… mereka itu bocil yang sgt sgt picky eater, bukan kaya kita anak kos, yang apa bae di embat😭😭",makan siang gratis,0,,
253,41614,1876954237340377462,08/01/2025 18:28:00,"kalo anak gue dapat makan siang gratis seperti itu sedih bener dah busettttt. mending kaga usah dimakan nak, biar dibikinin bekel aja dari rumah, rela dah bangun jam 3 berasa saur juga",makan siang gratis,0,,
254,41652,1876946966078173215,08/01/2025 18:00:00,We know nasduk ibu2 di pinggir jalan yg 10rb lebih appetizing dr whatever shirt this makan siang gratis give,makan siang gratis,0,,
255,48418,1909537810664898607,08/04/2025 16:24:00,Uang pendidikan bapak pangkas(efisiensi) sedangkan bapak bikin program makan siang gratis which is takes dana besar. Bapak mau rakyat kita pintar berpikir apa pintar makan,makan siang gratis,0,,
256,48424,1909537810664898607,08/04/2025 16:24:00,Uang pendidikan bapak pangkas(efisiensi) sedangkan bapak bikin program makan siang gratis which is takes dana besar. Bapak mau rakyat kita pintar berpikir apa pintar makan,makan siang gratis,0,,
257,50157,1871508895736402146,24/12/2024 17:51:00,"Kalau boleh saran, lebih baik makan siang gratis dibatalkan saja. Daripada hutang bertambah, tp pelaksanaan di lapangan amburadul, blm lg risiko korupsinya, blm lg mubadzir jika ada anak yg tdk mau makan daun kelor atau susu ikan.",makan siang gratis,0,,
258,52795,1901932132433596547,18/03/2025 16:42:00,"Kan semenjak Rezim baru menjabat, banyak hal hal mencurigakan yang keluar, Makan siang gratis, PPN naik, Efisiensi, Oplosan Pertamax, korupsi Pertamina dan ANTAM yg record breaking, terus yang terakhir itu RUU TNI.
 Sebenernya dari tahun lalu trend nya udah keliatan...",makan siang gratis,0,,
259,53150,1899419715803512857,11/03/2025 18:18:00,"Goblok kuadrat. Makan gratis cuman makan siang doang. Emang ngaruh? Kalau dana makan gratis dialihkan buat buka lapangan kerja tuh anak2 bukan cuman bisa makan SIANG bergizi, SARAPAN, dan makan MALAMnya pun bisa bergizi.",makan siang gratis,0,,
260,53356,1846917595595002243,17/10/2024 21:14:00,Makanan gratis berakhir di puskesmas 🤤 orang bodoh mah harusnya dikasih ilmu dikasih pendidikan yang layak entah fasilitas ataupun tenaga kerjanya. Kalo negara onoh mah disogok makan siang,makan siang gratis,0,,
261,54531,1888150247152726457,08/02/2025 15:57:00,"Gak make sense. Si anak dapet makan siang, sedangkan bapaknya di-PHK gegara efisiensi anggaran. Kalo kamu jadi anak SMP lebih milih mana? Dapet makan siang gratis tapi bapakmu di-PHK atau gak dapet makan siang tapi pekerjaan bapakmu aman?",makan siang gratis,0,,
262,54550,1888123809594737142,08/02/2025 14:12:00,"Mending makan siang gratis diberhentiin aja terus lebih gencarin bangun sektor pendidikan, kesehatan, dan buka lapangan pekerjaan yang ga pake syarat maksimum usia dah daripada begini apa-apa dipotong buat efisirnsi tapi duitnya dibuang buang demi makan siang gratis 🤷🏻‍♂️",makan siang gratis,0,,
263,60326,1976106788702601314,09/10/2025 9:05:00,"Mbok ya dihentikan saja perdebatan yg ga produktif semacam ini. Mestinya muaranya juga akan sama, evaluasi dan perbaikan pelaksanaan MBG di lapangan secara terus menerus. Demi kepentingan anak-anak di sekolah sbg penerima manfaat utama program MBG",keracunan mbg,0,,
264,60809,1972300180042260730,28/09/2025 20:59:00,Kalau bicara manfaat nya utamakan keadilan sosial bagi seluruh rakyat...jangan di sana sudah keracunan karena memakan MBG sedangkan di daerah lain satu pun belum kebagian.,keracunan mbg,0,,
265,65262,1978481432512327767,15/10/2025 22:21:00,"please dong ini program distop dulu. banyak korban keracunan, harga bahan2 pangan makin naik gara2 ini program, food waste makin nambah. rakyat lu menjerit wok gegara program ini. hentikan dan evaluasi mbg scr menyeluruh.",keracunan mbg,0,,
266,65263,1978478698115535291,15/10/2025 22:10:00,"Yg jijik itu masih banyak pejabat korup yg udh naek haji, sama jijik kebijakan dan perkataan elit politik yg mengganggap keracunan MBG sbagai hal yg ter normalisasi dan dianggap sbgai data statistik",keracunan mbg,0,,
267,65518,1978146849551679844,15/10/2025 0:12:00,"ampun dah ini rezim selalu nganggep permasalahan yg ada cuma dari angka statistik. kemarin data keracunan mbg juga dibilang cuma sedikit. skrg juga dibilang cuma sedikit. mau dikit atau banyak, itu semua tetep manusia pak. harusnya ditangani biar zero case",keracunan mbg,0,,
268,66361,1972583593303216595,29/09/2025 15:45:00,"Ortu sering wanti-wanti buat hati-hati sama mbg. Ibarat makanan ga seberapa, tapi risikonya keracunan. Soalnya beberapa kali dapat makanan asem dan bau, bahkan pernah sampai diare. Agak sedih karna ortu udah effort masak dirumah, eh anaknya dikasih makanan kurang layak 😔",keracunan mbg,0,,
269,66375,1972579669909356809,29/09/2025 15:30:00,Pejabat yang nggak merasa apa-apa ribuan anak-anak kesakitan meregang nyawa akibat keracunan MBG adalah BANGSAT!,keracunan mbg,0,,
270,66499,1972552122471440521,29/09/2025 13:40:00,"Itu Biro Pers Istana koplak tolol ya. Mustinya bersyukur ada jurnalis tanya soal MBG, dan publik akhirnya tahu bagaimana respon Presiden. Publik akhirnya tahu Presiden merespon serius kasus keracunan MBG itu. Tanpa ada jurnalis, image Presiden akan buram soal MBG.",keracunan mbg,0,,
271,66539,1971720221594665361,27/09/2025 6:35:00,"Harus ada yg tanggung jawab. Gak bisa cuma permintaan maaf. Sebagai orang tua, pasti gak rela & gak tega anaknya jadi korban keracunan. Wong mereka gak minta2 dikasih MBG kok. Ini inisiatif prabowo aja. Lebih kuat unsur politisnya. Gak well prepared, yg penting bisa naikin citra.",keracunan mbg,0,,
272,66725,1971600255755137177,26/09/2025 22:38:00,Bisa bisa nya keracunan. Anak2 makan jajanan pinggir jln aja ga ada yg keracunan. Sekelas MBG masa bs keracunan. Ga bisa masak kah? Kesalahan kualitas bahan baku kah? Malah Blunder lg.,keracunan mbg,0,,
273,66742,1971597390584193118,26/09/2025 22:27:00,"Banyaknya keracunan yang terjadi akibat MBG, sudah bisa dijadikan alasan untuk memberhentikan program ini. Mungkin bisa diubah cara penyalurannya?, seperti orang tua murid diberikan uang sekian, kemudian nantinya guru mengecheck ketika di sekolah, sudah sesuai apa belum.",keracunan mbg,0,,
274,66752,1971596100462317702,26/09/2025 22:21:00,"Jangan-jangan apa ini teori konspirasi pesugihan Anggota Dewan ya, Kalo kita rakyat dijadiin tumbal lewat MBG, contohnya kemarin banyak yang keracunan....",keracunan mbg,0,,
275,66765,1971593214819004565,26/09/2025 22:10:00,"Yayasan tempat sekolah adek gue dulu akhirnya nolak MBG karena banyak kasus keracunan wkwk yayasannya ngelola SD dan SMK, dan semuanya gak ada yg mau nerima MBG wkwk kata tetangga gue, soalnya ortu muridnya banyak ""aparat"" jd takut kenapa2🤣 alhamdulillah ibu2nya jd pada tenang",keracunan mbg,0,,
276,70158,1970473578136285240,23/09/2025 20:01:00,"Benar2 gila...biadab...anak2 bangsa ini di kasi makan MBG yg terkontaminasi mcm2 kebusukan2, anak2 yg tadinya sht2 malah jdi keracunan masak dimana2...,dan heran nya dianggap sepele dan di lanjutkan oleh penyelenggara negara,yg hrsnya di Evaluasi total..!!",keracunan mbg,0,,
277,70403,1970411021186801789,23/09/2025 15:52:00,Gak usah cari kambing hitam broo.Udahlah hentikan dulu MBG demi keselamatan anak tunas generasi kedepan bangsa sampai semua permasalahan terkait keracunan MBG tsb di usut tuntas.,keracunan mbg,0,,
278,70714,1975567948120314188,07/10/2025 21:24:00,"pliss ponakan aku kelas 2 SD hari ini dpt mbg pertama kali. trs tadi pas ngobrol dia nyeletuk ""makan beracun gratis"" ALDJSKJF trs aku tanyain donggg dia tau term itu darimana trs dia bilang nonton berita keracunan di tv 🥲🥲🥲",keracunan mbg,0,,
279,71353,1974837444035088593,05/10/2025 21:01:00,"Coba peke pola pikir orang bodoh deh pak. Nga usah bangun dapur MBG bikin aja dapur di sekolah sajikan prasmanan ke siswa, makan fresh saat disajikan pasti 11rb% pasti nga ada yg keracunan. Pikiran org pintar pasti ada yg nga setuju pendapatan ilang kalo bangun dapur di sekolah",keracunan mbg,0,,
280,71487,1959986932378960243,25/08/2025 21:31:00,"iya, anak2 di rumah juga udah saya kenalin makanan basi itu kek gimana, belum mateng gimana, tp ya ttp aja kekhawatiran itu ada. apalagi ini Indonesia, keracunan gk hanya terjadi pas MBG, momen hajatan aja bisa jadi keracunan massal.",keracunan mbg,0,,
281,71534,1959905867568226705,25/08/2025 16:09:00,"benci banget kasus keracunan mbg ini cuma dianggep 'angka' sama pemerintah, mentang-mentang mereka gak keracunan terus bodo amat sama rakyatnya🙃",keracunan mbg,0,,
282,71587,1959814266661613620,25/08/2025 10:05:00,"Harusnya dipayungi hukum sih ini MBG karna kasus begini ga sekali dua kali, vendor yg dapet jatah buat penyedia makanan ada sanksi hukum apabila terjadi kelalaian makanan basi dan berujung keracunan",keracunan mbg,0,,
283,71656,1959487298174910871,24/08/2025 12:25:00,"PEJABAT TOLOL yg jadi ketum partai... gw minum susu dgn kadar lemak tinggi pasti mencret, krn lemak itu sifatnya asam, nggk cocok utk yg punya penyakit maag. Coba minum yg low fat nggk bakalan mencret. Itu murid keracunan, krn makan makanan sampah dari MBG...",keracunan mbg,0,,
284,71819,1958583685957263594,22/08/2025 0:35:00,"Orang yang mau jadi wakil rakyat itu harus mewakili juga penderitaan rakyat. Ga soal transportasi doang, tapi harus ngerasain keracunan MBG dan badan digerogotin cacing sampe meninggal.",keracunan mbg,0,,
285,71995,1957278503248015534,18/08/2025 10:08:00,Keracunan udh sebanyak itu tp wowok dengan imajinasinya terus²an mengganggap mbg sukses besar 🤲🏻😭,keracunan mbg,0,,
286,71996,1957278503248015534,18/08/2025 10:08:00,Keracunan udh sebanyak itu tp wowok dengan imajinasinya terus²an mengganggap mbg sukses besar 🤲🏻😭,keracunan mbg,0,,
287,72013,1957026952789000217,17/08/2025 17:29:00,"najis, kata adekku aja mending gaada mbg daripada mbg kaya gini. apalagi sekolah deket adekku ada yang pernah keracunan mbg",keracunan mbg,0,,
288,72017,1956979527856570607,17/08/2025 14:20:00,"Prabowo gak bakal menang di 2029 liat aja MBG segitu ratusan siswa keracunan anggaran MBG naik jdi 335 T dri pendidikan...parah bukannya urus mutu pendidikan dgn naikan gaji guru honorer mlh program yg ujung nya ke septic tank jor2an bgt , PENGANGGURAN parah gak jelas solusinya.",keracunan mbg,0,,
289,72023,1956968985485832537,17/08/2025 13:38:00,"utang negara aja banyak, programnya udh terbukti ga maksimal mau lanjut dijalanin lagi pake biaya super fantastis, padahal banyak kasus keracunan, upah pekerja di balik MBG yg belum dibayar, emg sengaja mau dibubarin apa ya ini negara😭",keracunan mbg,0,,
290,72033,1956881824241914131,17/08/2025 7:52:00,"”Dia ini kalau yapping mikir dulu ga sih...🥴... Udah gitu jarang nyinggung tentang masalah kasus keracunan akibat MBG, atau gaji pegawai dapur MBG yang ga dibayar, malah ngoceh hal yang lain... 11-12 sama menterinya kemarin bilang siswa jadi jago bahasa Inggris karena MBG..🤣..”",keracunan mbg,0,,
291,72042,1956769091798413395,17/08/2025 0:24:00,Kenapa pak Prabowo gak pilih pendidikan gratis? Takut Rakyat pintar didemo ...kalok kasih MBG kan kenyang Gak didemo...malah keracunan,keracunan mbg,0,,
292,72047,1956746737550606660,16/08/2025 22:55:00,"Sedih amat ya, tapi alokasi MBG kalo dialihkan bisa lebih berguna sih.... Dibanding abis dapet MBG masuk rumah sakit keracunan",keracunan mbg,0,,
293,72048,1956739950684360976,16/08/2025 22:28:00,"Tolong jelaskan bagaimana cara merdeka dari kebodohan dengan APBN pendidikan kita yg cuma 757 Triliun (2026), diambil untuk MBG, 335 Triliun, hampir separuh terbuang hanya untuk makan makan yg kadang tidak enak kadang juga buat keracunan.
 Yg kami butuhkan bukan retorika semata.",keracunan mbg,0,,
294,72051,1956724821355847792,16/08/2025 21:28:00,"bener, program mbg yg bikin keracunan lebih dari 1000 anak kan masuk berita jepang ya pak, kan itu sebuah prestasi buat bapak",keracunan mbg,0,,
295,72053,1956719552873791896,16/08/2025 21:07:00,Ponakan ku baru aja sembuh setelah keracunan MBG dan ini bukan kasus pertama di kelasnya.. bibi kantinnya curhat ayam sama bebeknya jadi gemuk karena food waste program ini.. memang konsepnya money wasted aja sih sepertinya,keracunan mbg,0,,
296,72064,1956685146289004873,16/08/2025 18:51:00,Program MBG tdk berhasil krn makanan bergisi mengandung racun.. banyak anak-anak di kupang NTT dilarilan ke IGD krn keracunan.. HIDUP JOKOWI,keracunan mbg,0,,
297,72068,1956648147377389734,16/08/2025 16:24:00,"Pidato kenegaraan Prabowo 15 Agustus 2025 ambisius, fokus pada MBG (sukses cipta 290 ribu kerja, tapi kritik soal kasus keracunan & monitoring lemah), penurunan pengangguran ke 4,76% (tapi data BPS dinilai tak gambarkan sektor informal tinggi), & ekonomi 5,12%. Positif untuk visi",keracunan mbg,0,,
298,72072,1956641201752543617,16/08/2025 15:56:00,"coba hitung...
 sejak ada MBG, sudah berapa ribu siswa yang keracunan dan sudah berapa ribu belatung ditemukan dalam makanan MBG...???",keracunan mbg,0,,
299,72088,1956570230005653524,16/08/2025 11:14:00,"Anggaran sebanyak ini bisa banget dialokasikan ke sektor yang lebih penting dan mendesak. Tujuan MBG buat pencegahan stunting kan sasarannya juga kurang tepat. Belum lagi kasus keracunan, banyak vendor yang belum dibayar, sampah makanan, celah korupsi. Gak efektif.",keracunan mbg,0,,
300,72100,1970270336110469211,23/09/2025 6:33:00,"Lately anak akan parno setiap kali terima makanan. Mrk makin males nyentuh MBG saking seringnya kasus keracunan, mknan basi, belatungan, atau kadaluarsa. Org tua akan suruh anaknya jajan/makan siang di kantin, atau bekal dr rumah. Potensi makanan mubazir akan jauh lbh besar lagi.",keracunan mbg,0,,
301,72104,1970266678081835130,23/09/2025 6:19:00,"Allahuakbar hampir tiap hari liat berita keracunan MBG, gimana sih ini pemerintah udah banyak kasus begini masih diem² aja",keracunan mbg,0,,
302,72110,1970259693630325120,23/09/2025 5:51:00,"Enggak gitu konsep Bambang, untuk Maslah nampan saja sudah bermasalah berarti emang proyek bermasalah sebenarnya, mulai dari nampan, pendaan yang gak cukup, dan keracunan berarti menambah gagalnya proyek mbg.",keracunan mbg,0,,
303,72116,1970256147723817361,23/09/2025 5:37:00,"Stop program MBG, program gagal yang dipaksakan, anak anak yang jadi korban keracunan, bapak dan ibu guru yang mulia, bantu agar stop program ini, sudah terlalu banyak anak anak menjadi korban.",keracunan mbg,0,,
304,72118,1970249499756093696,23/09/2025 5:11:00,"Hai Bp @prabowo
 Bp sjatinya tahu nggak btapa joroknya & tdk becusnys tata kelola MBG ? Mau sampai kapan hal spt ini dibiarkan ? Jorok bget sih, pantas sj byk Pelajar2 yg keracunan, coba tuh suruh Menteri2 Bp ikut jg makan Program MBB",keracunan mbg,0,,
305,72122,1970246369110827123,23/09/2025 4:58:00,"Iyaa proyek MBG lebih menjanjikan CUAN tambahan bagi PENJAHAT"" NEGARA, tak peduli RAKYATnya KERACUNAN setelah makan MBG bukannya malah SEHAT justru malah SAKIT, dan sangat MANIS utk di KORUP...😈😈😈",keracunan mbg,0,,
306,72123,1970245745925312857,23/09/2025 4:56:00,"Saya juga berpikir demikian, program MBG baru akan dievaluasi kalo sudah ada korban mati keracunan. Kamu bilang gitu karena kamu gak punya kerabat yang punya riwayat masalah pencernaan, kami yang ada anggota keluarga punya masalah pencernaan selalu ketar ketir dengan MBG.",keracunan mbg,0,,
307,72127,1970241868639412702,23/09/2025 4:40:00,"Belum lagi itu diaspora2 penjilat ikutan menikmatin fasilitasnya sambil posting2 bahagia sementara di minggu yang sama berita ratusan anak2 keracunan karena MBG. Wallahi, these people are getting the fast track ticket straight to hell.",keracunan mbg,0,,
308,72141,1970203398130802826,23/09/2025 2:07:00,"Ya, kasus keracunan makanan dari program MBG bisa dipidanakan di Indonesia jika terbukti ada kelalaian atau pelanggaran. Berdasarkan UU Pangan (diubah UU Cipta Kerja Pasal 64), pelaku yang sengaja produksi makanan tidak aman bisa dipidana hingga 2 tahun penjara atau denda Rp4",keracunan mbg,0,,
309,72952,1971333073058115835,26/09/2025 4:56:00,"Keracunan tu gak enak bgt coy, beda sama sakit2 yg lain. Rasanya ky dah waktunya gt dan ya Tuhan pokonya seserem itu deh. Smoga yg keracunan mbg segera sembuh dan dilipatgandakan ke elit pemerintah yg goblok2 bgt itu",keracunan mbg,0,,
