,no_1,tweet_id_1,waktu_1,tweet_1,keyword_1,buzzer_1,indicator_1,phrase_1
167,92832,2047935914312347722,25/04/2026 14:09:00,"MBG (#LanjutkanMBG bukan sekadar makan gratis, tapi investasi masa depan. Asupan gizi yang cukup membantu anak tumbuh sehat, berpikir lebih optimal, dan belajar lebih fokus. Dari gizi yg baik, lahir generasi Indonesia yg cerdas, kuat, dan siap bersaing.
 #LanjutkanMBG 
 
 Hari Sabtu",mbg,1,3,investasi masa depan
168,92846,2046822450764423270,22/04/2026 12:24:00,"Badan Gizi Nasional (BGN) menegaskan bahwa pihak sekolah memiliki hak untuk mengembalikan, bahkan menolak makanan dari program Makan Bergizi Gratis (MBG) jika ditemukan dalam keadaan tidak layak konsumsi atau basi.
 
 @Gerindra
 @KemenkesRI
 @BPOM_RI
 Presiden @prabowo 
 #LanjutkanMBG",mbg,1,2," @Gerindra
 @KemenkesRI
 @BPOM_RI
 Presiden @prabowo"
169,92849,2048985690143383601,28/04/2026 11:40:00,"Pemerintah resmi mengurangi pelaksanaan program Makan Bergizi Gratis (MBG) Dari lima hari menjadi empat hari dalam seminggu
 
 Tujuan supaya anggaran MBG lebih efisien dgn penghematan capai 1 triliun perhari
 
 Pengawasan dapur MBG semakin diperketat
 
 #LanjutkanMBG
 
 #łatwogang
 #salı",mbg,1,1,"#LanjutkanMBG
 
 #łatwogang
 #salı"
170,92898,2049112244626375079,28/04/2026 20:03:00,"Program Makan Bergizi Gratis atau MBG 3B kini hadir menyasar ibu hamil dan balita demi mempercepat penurunan angka stunting secara merata di seluruh Indonesia. 
 #LanjutkanMBG
 
 Hasan Nasbi masa depan generasi muda Tiara Andini",mbg,1,1,"#LanjutkanMBG
 
 Hasan Nasbi masa depan generasi muda Tiara Andini"
171,92998,2024816195606855784,20/02/2026 18:59:00,"Pemerintah optimis anggaran Makan Bergizi Gratis tetap kuat dalam UU APBN sebagai bentuk Kerja Nyata untuk mewujudkan kesejahteraan masyarakat Indonesia yang lebih baik di masa depan #LanjutkanMBG
 
 PROTECT TAEHYUNG LPDP #TokopediaKejarKetupat",mbg,1,1,"#LanjutkanMBG
 
 PROTECT TAEHYUNG LPDP #TokopediaKejarKetupat"
172,93012,2025160839465238913,21/02/2026 17:49:00,"Menjawab keresahan yang beredar di masyarakat, Komisi X DPR RI telah memberikan penegasan penting: Program Makan Bergizi Gratis (MBG) sama sekali TIDAK menggunakan dana pendidikan.
 #LanjutkanMBG
 
 Risol Marugame #RacuninMakeup",mbg,1,1," #LanjutkanMBG
 
 Risol Marugame #RacuninMakeup"
173,93228,2023246198677938460,16/02/2026 11:00:00,"Program Makan Bergizi Gratis (MBG) adalah komitmen nyata untuk anak sekolah. Jika ada oknum penyalur yang lalai memberikan pelayanan tidak sesuai standar, harus segera ditegur dan ditertibkan demi kualitas gizi terbaik.
 #LanjutkanMBG 
 
 3 Hari Pagii #nona #SEAblings",mbg,1,1," #LanjutkanMBG 
 
 3 Hari Pagii #nona #SEAblings"
174,93232,2023246576848666774,16/02/2026 11:02:00,"MBG Core!
 Serba Serbi Program Makan Bergizi Gratis telah membawa manfaat besar sekaligus warna baru bagi penerima manfaat dan masyarakat Indonesia.
 MBG adalah harapan dan semangat baru untuk masa depan Indonesia.
 
 #LanjutkanMBG
 
 Senin Positive #INDvsPAK 
 stop ganggu papua #paobc",mbg,1,3,manfaat besar
175,93452,2019236458134139177,05/02/2026 0:00:00,"Integrasi pangan lokal adalah kunci! 🌾 Dengan memanfaatkan sayuran dan hasil ternak daerah, program Makan Bergizi Gratis (MBG) tak hanya menyehatkan anak bangsa, tapi juga menghidupkan ekonomi petani dan peternak lokal.
 ​#LanjutkanMBG
 
 #MiskinEkstrem Budiman Sudjatmiko",mbg,1,3,menghidupkan ekonomi petani dan peternak lokal
176,93476,2019236319298482429,05/02/2026 0:00:00,"BGN dan Kemensos sedang mematangkan skema Makan Bergizi Gratis (MBG) khusus untuk lansia dan disabilitas. Tujuannya agar kelompok rentan, terutama yang tinggal sendiri, mendapat asupan gizi tepat sasaran melalui jaringan SPPG.
 #LanjutkanMBG
 
 #MiskinEkstrem Budiman Sudjatmiko",mbg,0,,
177,93536,2019978100558492157,07/02/2026 0:00:00,"Kepala BGN Dadan Hindayana mengatakan bahwa program Makan Bergizi Gratis MBG efektif bantu orang tua penuhi gizi anak
 
 Kerja Nyata pemerintah atasi stunting dgn program MBG ♥️
 Setiap hari anak sekolah mendapat MBG tanpa perlu jajan lagi dan bisa menabung
 
 #LanjutkanMBG
 #bbvipks4",mbg,1,3,Kerja Nyata pemerintah atasi stunting dgn program MBG
178,93560,2019973138998784341,07/02/2026 0:00:00,"Program Makan Bergizi Gratis efektif untuk membantu para orang tua untuk pemenuhan gizi anak-anak mereka. 
 Berdasarkan hasil survei BPS menegaskan bahwa MBG berhasil menurunkan beban pengeluaran rumah tangga.
 
 #LanjutkanMBG 
 
 Gempa #더보이즈
 BPJS #EpsteinFiles Jujur Itu Penting",mbg,1,1," #LanjutkanMBG 
 
 Gempa #더보이즈
 BPJS #EpsteinFiles Jujur Itu Penting"
179,93568,2019650294918050059,06/02/2026 0:00:00,"Program Makan Bergizi Gratis bukanlah hanya tentang kesehatan, tetapi langkah yang menjadi strategi besar untuk membangun ekosistem UMKM di seluruh daerah di Indonesia.
 MBG melampaui kesehatan dan menjadi motor penggerak ekonomi lokal. 
 
 #LanjutkanMBG 
 
 Pacitan #sramhr Jogja",mbg,1,3,motor penggerak ekonomi
180,93663,2017085813868417406,30/01/2026 11:01:00,"Wajahnya adek-adek yang antusias nungguin Makan Bergizi Gratis bikin hati senang! Tak hanya mengenyangkan, menu yang bergizi juga membantu perkembangan mereka. Ini adalah bukti Kerja Nyata program MBG dalam upaya cetak generasi unggul! #LanjutkanMBG
 
 Prilly Januari HEMAT Jumat",mbg,1,3,bukti Kerja Nyata
181,93671,2017122546953654492,30/01/2026 13:27:00,"Lewat Program Makan Bergizi Gratis, dapur SPPG hadir memastikan anak-anak di zona prioritas mendapat asupan sehat dan berkualitas. Investasi nyata untuk generasi Indonesia yang sehat, cerdas, dan berdaya saing.
 
 #MBG
 #SPPG
 #GenerasiSehat
 #IndonesiaCerdas
 #LanjutkanMBG",mbg,1,3,Investasi nyata
182,93685,2017814361247781303,01/02/2026 0:00:00,"Kepala BGN Dadan Hindayana mengatakan bahwa anak Putus Sekolah dan anak yg tidak punya NIK mendapat Makan Bergizi Gratis MBG
 
 Kerja Nyata pemerintah atasi stunting dgn program MBG
 MBG untuk anak sekolah balita ibu hamil dan menyusui
 
 #LanjutkanMBG
 
 #ゴジュウジャー #sramhr",mbg,1,3,Kerja Nyata pemerintah atasi stunting dgn program MBG
183,93718,2017933726874017990,01/02/2026 0:00:00,"Menu istimewa Nasi Penggel Khas Kebumen untuk Program Makan Bergizi Gratis (MBG) hari ini! Ini adalah wujud Kerja Nyata kami dalam menyediakan gizi terbaik sekaligus mengenalkan kekayaan kuliner daerah. #LanjutkanMBG 
 
 giselle NCT Adnan Seonho #BeriCintaWaktu140",mbg,1,1,"#LanjutkanMBG 
 
 giselle NCT Adnan Seonho #BeriCintaWaktu140"
184,93818,2014899500637405285,24/01/2026 10:14:00,"Di bawah arahan BGN, program Makan Bergizi Gratis terus melakukan pembenahan besar-besaran. Pengangkatan ribuan tenaga kerja menjadi PPPK adalah bentuk Kerja Nyata dalam membangun fondasi SDM yang kuat dari hulu ke hilir. #LanjutkanMBG
 
 innalillahi Rest in Love Lula",mbg,1,3,bentuk Kerja Nyata
185,93929,2011633533467713645,15/01/2026 9:56:00,"Tidak semua pegawai SPPG Makan Bergizi Gratis MBG otomatis menjadi PPPK
 Berikut informasi nya :
 ✅Posisi tertentu
 ✅Sesuai kebutuhan 
 ✅ Sesuai aturan dan mengikuti seleksi yg ada
 
 Kerja Nyata pemerintah atasi stunting dgn program MBG ♥️
 #LanjutkanMBG
 
 #NIGMAR #NIGMOR",mbg,1,3,Kerja Nyata pemerintah atasi stunting dgn program MBG
186,94039,2010948712051458433,13/01/2026 12:35:00,"Ada yang meragukan terkait Program Makan Bergizi Gratis sudah menjangkau 58 juta penerima manfaat?
 Dengan Kerja Nyata pemerintah dan BGN, berdasarkan data yang valid, penerima manfaat MBG sudah menjangkau angka tersebut di seluruh Indonesia.
 
 #LanjutkanMBG 
 
 #TGAT Aurelie PPPK",mbg,1,3,Kerja Nyata pemerintah dan BGN
187,94121,2008426290500800696,06/01/2026 0:00:00,"Program Makan Bergizi Gratis (MBG) dirancang berbasis real food. Kemudian, pengawasanya dilakukan berlapis, dari dapur hingga ke meja makan anak. Karena yang dibangun merupakan fondasi kesehatan untuk generasi Indonesia ke depan.
 #ProgramMBG
 #LanjutkanMBG
 #IndonesiaSehat",mbg,1,1,Program Makan Bergizi Gratis (MBG) dirancang berbasis real food
188,94126,2007492366555590687,03/01/2026 0:00:00,"BGN bakal bangun 19.188 SPPG sepanjang 2025 sebagai Kerja Nyata untuk mendukung Program Makan Bergizi Gratis. Infrastruktur ini jadi fondasi agar MBG berjalan penuh mulai 8 Jan 2026, target 55,1 juta penerima. #LanjutkanMBG
 
 Amril Minyak #Venezuela #JAEMIN #箱根駅伝 Malmingan",mbg,1,1,"#LanjutkanMBG
 
 Amril Minyak #Venezuela #JAEMIN #箱根駅伝 Malmingan"
189,94141,2008425929564197371,06/01/2026 0:00:00,"Program Makan Bergizi Gratis (MBG) dirancang berbasis real food. Kemudian, pengawasanya dilakukan berlapis, dari dapur hingga ke meja makan anak. Karena yang dibangun merupakan fondasi kesehatan untuk generasi Indonesia ke depan.
 #ProgramMBG
 #LanjutkanMBG
 #IndonesiaSehat",mbg,1,3,Program Makan Bergizi Gratis (MBG) dirancang berbasis real food
190,94180,2006973497323725092,02/01/2026 0:00:00,"Program Makan Bergizi Gratis (MBG) hadir untuk memperkuat ketahanan gizi kelompok rentan. Dengan makanan segar, aman, bergizi seimbang, dan bebas ultra-proses, MBG memastikan anak-anak, ibu hamil, dan lansia tetap sehat dan kuat.
 
 #MBG
 #SPPG
 #LanjutkanMBG
 #MBGbantuekonomi",mbg,1,3,"makanan segar, aman, bergizi seimbang, dan bebas ultra-proses"
191,94197,2008020575571284127,05/01/2026 0:00:00,"Program Makan Bergizi Gratis (MBG) adalah Kerja Nyata dalam menyiapkan generasi sehat dan cerdas. Gizi yang cukup membuat anak lebih fokus belajar dan siap menghadapi masa depan bangsa. #LanjutkanMBG
 
 #Hilirisasi100Triliun #MeAndTheeSeriesEP8 CONGRATULATIONS JIN",mbg,1,3,Kerja Nyata
192,94203,2008430782487162935,06/01/2026 0:00:00,"Program Makan Bergizi Gratis ini adalah bukti Kerja Nyata pemerintah dalam meningkatkan kualitas sumber daya manusia di Indonesia demi masa depan yang lebih cerah
 #LanjutkanMBG 
 
 Jule Program MBG fokus biar cepat Sekolah Rakyat Amorim",mbg,1,3,Kerja Nyata
193,94207,2008497172036415875,06/01/2026 0:00:00,"Indonesia sedang menorehkan sejarah! Program Makan Bergizi Gratis (MBG) kita menjangkau 55 juta penerima manfaat, setara dengan memberi makan Singapura 8 kali lipat. Ini adalah bentuk Kerja Nyata untuk masa depan bangsa. #LanjutkanMBG
 
 #CatForCash #ASDPMelayaniSepenuhHati",mbg,1,3,Kerja Nyata
194,94305,2005131772712116326,28/12/2025 11:20:00,"Kepala Badan Gizi Nasional Dadan Hindayana mengatakan bahwa BGN telah Salurkan 2,2juta porsi makan bergizi gratis MBG di aceh pasca bencana.
 Ini merupakan Kerja Nyata pemerintah untuk memastikan ketahanan gizi masyarakat Aceh tetap terjaga pasca bencana
 
 #LanjutkanMBG
 #FGO",mbg,1,3,Kerja Nyata
195,94507,2003107623168852325,22/12/2025 21:17:00,"Kementerian PU terus Kerja Nyata membangun Dapur MBG di Aceh, Sumatera Utara, dan Sumatera Barat. Program ini bagian dari Paket Pembangunan Gedung SPPG 1 Tahun Anggaran 2025. Mendukung program makan bergizi gratis! #LanjutkanMBG
  
  Senin Selamat Hari Ibu Nahan #sstvi #SnowMan",mbg,1,3,Kerja Nyata
196,94581,2002965387433099775,22/12/2025 11:52:00,"Program Makan Bergizi Gratis telah mendongkrak usaha telur asin di Madiun, sehingga menghasilkan omset yang naik puluhan kali lipat. 
 Kerja Nyata Program MBG mendorong peningkatan perekonomian UMKM dan masyarakat lokal.
 
 #LanjutkanMBG 
 
 Carmen #JossGawin 
 Selamat Hari Ibu #Ashes",mbg,1,3,Kerja Nyata
197,94586,2003329718691799525,23/12/2025 11:59:00,"Makan Bergizi Gratis di wilayah Yogyakarta diberikan secara apel pada masa libur sekolah. 
 Disdikpora Daerah Istimewa Yogyakarta, memastikan program Makan Bergizi Gratis tidak berarti selama masa liburan sekolah.
 
 #LanjutkanMBG 
 
 Depe #الهلال_الشارقة NPWP #Crypto Nahan",mbg,1,1," #LanjutkanMBG 
 
 Depe #الهلال_الشارقة NPWP #Crypto Nahan"
198,94750,1999476248964387298,12/12/2025 0:00:00,"Kerja Nyata BGN: Distribusi Makan Bergizi Gratis (MBG) terus menjadi prioritas utama di daerah bencana seperti Sumatera Barat, Sumatera Utara, dan Aceh #LanjutkanMBG
 
 Kalibata MIN YOONGI jeno LDII YOONGI UPDATE #JANUAXRENJUN",mbg,1,1,"#LanjutkanMBG
 
 Kalibata MIN YOONGI jeno LDII YOONGI UPDATE #JANUAXRENJUN"
199,94788,1997524942787837964,07/12/2025 0:00:00,"Badan Gizi Nasional (BGN) menargetkan total penerima manfaat program Makan Bergizi Gratis (MBG) menembus 60 jt penerima akhir tahun 2025.
 MBG buat anak sekolah dan ibu hamil 
 Kerja Nyata pemerintah atasi stunting dgn program MBG ♥️
 #LanjutkanMBG
 
 #BMMF15xFOURTH
 #ゴジュウジャー",mbg,1,3,Kerja Nyata pemerintah atasi stunting dgn program MBG
200,94864,1996789709683786223,05/12/2025 0:00:00,"Presiden @prabowo memberikan pesan kepada Badan Gizi Nasional (BGN) untuk memastikan pelaksanaan program Makan Bergizi Gratis (MBG) berjalan baik dan aman, dengan penekanan pada kualitas, kebersihan, dan percepatan
 Kerja Nyata pemerintah atasi stunting 
 #LanjutkanMBG
 #ZeeNuNew",mbg,1,2,@prabowo
201,94874,1996782755682861281,05/12/2025 0:00:00,"Ini lho guysss, lima program studi yang lulusannya dapat direkrut untuk mendukung Kerja Nyata program makan bergizi gratis (MBG) melalui Satuan Pelaksana Program Gizi (SPPG). #LanjutkanMBG
 
 Film Riba NKRI #SelamatkanGajahsumatra #NegaraHadirDiPapua #ラヴィット",mbg,1,1,"#LanjutkanMBG
 
 Film Riba NKRI #SelamatkanGajahsumatra #NegaraHadirDiPapua #ラヴィット"
202,94883,1997529805278040538,07/12/2025 0:00:00,"BGN targetkan pembangunan 24 rb dapur Makan Bergizi Gratis hingga akhir 2025.
 Kepala BGN Dadan Hindayana menyampaikan hal ini saat jadi narasumber di Rapimnas Kadin Indonesia di Jakarta, Senin (1/12/2025)
 Kerja Nyata pemerintah atasi stunting dgn MBG
 #LanjutkanMBG 
 
 #Strictly CNN",mbg,1,3,Kerja Nyata pemerintah atasi stunting dgn MBG
203,94898,1996422096394887383,04/12/2025 0:00:00,"Program MBG memiliki berbagai cerita unik dari siswa. Program Makan Bergizi Gratis membawa kebahagiaan tersendiri bagi siswa. Kerja Nyata nya menjadi motivasi bagi siswa untuk masuk sekolah dan mengikuti pelajaran.
 #LanjutkanMBG
 
 #SumateraPrioritasNasional #OnlyMonday #gntmgr",mbg,1,3,Kerja Nyata
204,94965,1994968083434496042,30/11/2025 10:13:00,"Kepala Badan Gizi Nasional BGN Dadan Hindayana menjamin bahwa program Makan Bergizi Gratis MBG yg dijalankan SPPG seluruh Indonesia 🇮🇩 akan menciptakan ekosistem baru menggerakkan ekonomi rakyat.
  Kerja Nyata pemerintah atasi stunting dgn program MBG 
  
  #LanjutkanMBG
  #2025MAMA",mbg,1,3,Kerja Nyata pemerintah atasi stunting dgn program MBG
205,94977,1994960956414464428,30/11/2025 9:45:00,"Kepala Badan Gizi Nasional BGN Dadan Hindayana menjamin bahwa program Makan Bergizi Gratis MBG yg dijalankan SPPG seluruh Indonesia 🇮🇩 akan menciptakan ekosistem baru menggerakkan ekonomi rakyat
 
 #LanjutkanMBG
 #ベストアーティスト2025
 #2025MAMA",mbg,1,1," #LanjutkanMBG
 #ベストアーティスト2025
 #2025MAMA"
206,94985,1994604262735974636,29/11/2025 10:08:00,"Proses distribusi Makan Bergizi Gratis MBG oleh SPPG buat anak2 sekolah mengalami tantangan berat ketika melewati medan banjir yg tentu sulit di lewati kendaraan.
 Tapi para petugas SPPG tidak kenal menyerah tetap Kerja Nyata mengirim makanan MBG
 
 #LanjutkanMBG
 #ENHYPEN #ZeePruk",mbg,1,3,Kerja Nyata
207,95026,1994956025020260489,30/11/2025 9:25:00,"Kerja Nyata SPPG Aceh mengalihkan sementara distribusi paket makan bergizi gratis ke korban banjir dan longsor. Tercatat, sebanyak 52 SPPG Aceh telah membagikan 185 ribu paket MBG kepada korban bencana.
 #LanjutkanMBG
 
 Bumi Cendrawasih NKRI #BersatuTanpaSeparatisme Sumatera",mbg,1,1,"#LanjutkanMBG
 
 Bumi Cendrawasih NKRI #BersatuTanpaSeparatisme Sumatera"
208,95160,1993145549202375074,25/11/2025 9:31:00,"Menteri Koordinator (Menko) bidang Pangan Zulkifli Hasan (Zulhas) menyebut program Makan Bergizi Gratis (MBG) membutuhkan 82,9 juta porsi protein setiap harinya di 2026.
 
 Kerja Nyata pemerintah atasi stunting dgn program MBG
 #LanjutkanMBG
 
 #كاريزما76 #sstvi",mbg,1,3,Kerja Nyata pemerintah atasi stunting dgn program MBG
209,95188,1993183364338364483,25/11/2025 12:02:00,"Makan Bergizi Gratis bukan hanya tentang pemberian makanan sehat dan nutrisi untuk anak-anak, balita, serta ibu hamil dan menyusui.
 Kerja Nyata Makan Bergizi Gratis terbukti mampu mendorong perekonomian masyarakat Buleleng.
 
 #LanjutkanMBG 
 
 Wapres Gibran Everton #paofc Bu Sri",mbg,1,3,Kerja Nyata Makan Bergizi Gratis
210,95223,1992095696321917334,22/11/2025 12:00:00,"Wakil Kepala BGN menyampaikan; pemerintah menargetkan sebanyak 11 juta santri masuk menjadi penerima manfaat program Makan Bergizi Gratis.
 Kerja Nyata terus dilakukan untuk perluasan terhadap penerima manfaat program MBG.
 
 #LanjutkanMBG
 
 PBSI #eaJPark Artis Nasional Rafi Ahmad",mbg,1,3,Kerja Nyata
211,95250,1991356325381497234,20/11/2025 11:02:00,"Ada yang janggal terkait penemuan kelabang dalam food tray Makan Bergizi Gratis.
 Tentunya hal ini akan jadi bahan evaluasi, selanjutnya dilakukan Kerja Nyata perbaikan oleh BGN demi mewujudkan pelaksanaan MBG yang berkualitas.
 
 #LanjutkanMBG 
 
 My Day AMI Awards lawan disinformasi",mbg,1,3,Kerja Nyata
212,95319,1991733314915561669,21/11/2025 12:00:00,"Makan Bergizi Gratis terbukti mampu membangkitkan semangat dan harapan bagi para penerima manfaat.
 Ada kerja keras & Kerja Nyata semua relawan SPPG sampai menu MBG bisa diterima dengan aman oleh anak anak Indonesia.
 
 #LanjutkanMBG
 
 Pagiii 4 SD #제노x재민_슈돌_꿈친구 Pangku Jumbo",mbg,1,3,Kerja Nyata
213,95349,1991733813806874854,21/11/2025 12:02:00,"Ada beragam cara agar anak anak penerima manfaat program Makan Bergizi Gratis tapi antusias dan bersemangat.
 Relawan SPPG berpakaian unik yaitu superhero saat mengantarkan menu MBG di SDN 01 Anyelir Depok.
 
 #LanjutkanMBG 
 
 4 SD Jumat Pagiii Jumbo Pangku #paobc KUHAP",mbg,1,1," #LanjutkanMBG 
 
 4 SD Jumat Pagiii Jumbo Pangku #paobc KUHAP"
214,95374,1992232099081048150,22/11/2025 21:02:00,"Program Makan Bergizi Gratis (MBG) bukan sekadar wacana, tapi Kerja Nyata untuk menjamin setiap anak mendapatkan asupan gizi terbaik. 
 #LanjutkanMBG
 
 Baraju Gentar LISA BINIGHANI PH ARENA BXC Park OUR MIRACLE LEE JIHOON DAY SKYNANI DUTCHMILL",mbg,1,3,Kerja Nyata
215,95404,1989922628493045961,16/11/2025 12:05:00,"Badan Gizi Nasional menegaskan komitmennya untuk terus menyempurnakan pelaksanaan program Makan Bergizi Gratis di seluruh Indonesia.
 MBG bertujuan untuk mewujudkan generasi muda Indonesia yang sehat kuat dan produktif.
 
 #LanjutkanMBG 
 
 Kulkas Narkoba #Trump Minggu #Gaza",mbg,1,1," #LanjutkanMBG 
 
 Kulkas Narkoba #Trump Minggu #Gaza"
216,95430,1989199996617740401,14/11/2025 12:13:00,"Presiden Prabowo menyampaikan tingkat keberhasilan pelaksanaan program MBG sebesar 99,99%: menjadi target sebanyak 82,9 juta penerima manfaat di akhir November 2025.
 Makan Bergizi Gratis adalah investasi jangka panjang bangsa Indonesia.
 
 #LanjutkanMBG
 
 BPJS Babu Termul Jumat",mbg,1,3,investasi jangka panjang
217,95440,1989199316045689266,14/11/2025 12:10:00,"Kementerian Sosial akan menyiapkan Makan Bergizi Gratis untuk lansia & penyandang disabilitas di Indonesia, dg anggaran Rp 15 Ribu per porsi.
 Program MBG untuk Lansia dan penyandang disabilitas akan dimulai tahun depan.
 
 #LanjutkanMBG 
 
 Jumat Pengadilan Rizky Ridho Babu #patlama",mbg,1,1,"#LanjutkanMBG 
 
 Jumat Pengadilan Rizky Ridho Babu #patlama"
218,95502,1989516438798057867,15/11/2025 9:10:00,"Di tengah riuh rendahnya dapur Program Makan Bergizi Gratis, tersimpan kisah-kisah inspiratif tentang perubahan nasib warga lokal. Kerja Nyata Program MBG terbukti membuka sumber pekerjaan baru bgi masyarakat di level akar rumput #LanjutkanMBG
 
 Termul CapCut Pro toner dita karang",mbg,1,3,Kerja Nyata
219,95577,1986962246099214414,08/11/2025 0:00:00,"Kerja Nyata BGN mendukung penggunaan menu lokal pada program Makan Bergizi Gratis
 Variasi menu MBG dengan menyelipkan menu lokal menjadi tips yang menarik dalam upaya optimalisasi konsumsi MBG.
 #LanjutkanMBG
 
 UDAAAAH BANG sumur mathilda BNPT PERDAMI diskonbertingkat",mbg,1,3,Kerja Nyata
220,95621,1987724868994138430,10/11/2025 0:00:00,"Program Makan Bergizi Gratis telah menjadi cahaya kebahagiaan satu keluarga. Kerja Nyata program MBG adalah bukti bahwa perubahan besar bisa dimulai dari sebuah piring kecil berisi nasi, sayur, dan senyum anak².
 #LanjutkanMBG
 
 #MenteriDesaDiCikondang Terus Bergerak PembinaBangsa",mbg,1,3,Kerja Nyata
221,95632,1987358217148788858,09/11/2025 0:00:00,"Program MBG telah sampai ke Kabupaten Merauke Papua Selatan
 Kerja Nyata SPPG Merauke untuk anak negeri
 
 Alhamdulillah ❤️ banyak siswa di Merauke sekarang lebih semangat masuk sekolah krn dapat makan bergizi gratis 😍
 Terima kasih pak @prabowo
 @Gerindra 
 
 #LanjutkanMBG
 
 #كاريزما76",mbg,1,2,"@prabowo
@Gerindra "
222,95667,1987385914063265851,09/11/2025 0:00:00,"Dear X kenapa wargamu always nyinyir dengan program Makan Bergizi Gratis?
 Dalam survey terbaru Indikator Politik Indonesia, sebanyak 55,7 % warga merasa puas dg pelaksanaan MBG.
 Kerja Nyata pemerintah dan BGN adalah demi anak anak Indonesia.
 
 #LanjutkanMBG 
 
 Army UDAAAAH BANG",mbg,0,,
223,95729,1986300131134808325,06/11/2025 0:00:00,"Pertumbuhan perekonomian hingga ke pelosok negeri negeri terus berjalan sbg dampak adanya program Makan Bergizi Gratis.
 Kerja Nyata MBG bukanlah beban negara justru menjadi mesin perekonomian rakyat. 
 
 #LanjutkanMBG
 
 Nessie #كاريزما76 Persib Dilan Formula E Zohran Mamdani #Trump",mbg,1,3,Kerja Nyata MBG
224,95856,1984850855749996771,02/11/2025 0:00:00,"Pelaksanaan Makan Bergizi Gratis di Kota Cimahi patut diacungi jempol, karena Kerja Nyata semua pihak berhasil tanpa kasus keracunan.
 Keberhasilan MBG di Cimahi menjadi bukti hasil keren diraih karena disiplin & niat baik.
 
 #LanjutkanMBG
 
 Minggu #BoBoiBoy BPJS Blankpit #patlama",mbg,1,3,Kerja Nyata
225,95870,1984615952819109913,01/11/2025 0:00:00,"SPPG MBG menjadi ujung tombak pelaksanaan program makan bergizi gratis. Dari dapur hingga distribusi, semuanya dikelola dengan disiplin dan penuh tanggung jawab. Inilah bukti Kerja Nyata dalam memastikan gizi setiap anak
 #LanjutkanMBG
 
 #s25fexmplids16 #vivoY21d",mbg,1,3,Kerja Nyata
226,95920,1984490149607321796,01/11/2025 0:00:00,"Salut untuk SPPG Polri yang terus menjaga kualitas dapur MBG!
 Dengan standar food safety yang diterapkan anak-anak penerima program Makan Bergizi Gratis bisa makan dengan tenang dan aman setiap hari
 #LanjutkanMBG Kerja Nyata
 
 MASIH PAGI November N",mbg,1,3,Kerja Nyata
227,96079,2033332220212232195,16/03/2026 6:59:00,"Kritik keras boleh saja, namun program gizi seperti MBG bertujuan melindungi kesehatan anak-anak. Yang penting sekarang adalah memperbaiki pengawasan, kualitas makanan, dan distribusi supaya manfaatnya benar-benar dirasakan siswa. 
 #LanjutkanMBG",mbg,0,,
228,96080,2033332072014885212,16/03/2026 6:58:00,"Kritik terhadap pelaksanaan MBG sah saja. Namun tujuannya tetap untuk membantu pemenuhan gizi anak di sekolah. Dengan pengawasan dan evaluasi yang baik, kualitas makanan dan distribusinya bisa terus diperbaiki. 
 #LanjutkanMBG",mbg,0,,
229,96083,2033331775217500506,16/03/2026 6:57:00,"Kalau ada menu MBG yang kurang layak, itu memang harus dilaporkan dan dievaluasi. Programnya bertujuan baik untuk pemenuhan gizi anak, jadi yang perlu diperbaiki adalah kualitas dan pengawasannya agar manfaatnya benar-benar dirasakan siswa. 
 #LanjutkanMBG",mbg,1,3,Programnya bertujuan baik
230,96093,2033329692519108732,16/03/2026 6:49:00,"Di negara demokrasi, masyarakat tentu bisa menyampaikan kritik atau mengawasi penggunaan APBN. Tapi MBG sendiri dibuat untuk memperbaiki gizi anak, jadi lebih baik fokus pada pengawasan dan perbaikan pelaksanaan agar manfaatnya benar-benar sampai ke siswa. 
 #LanjutkanMBG",mbg,1,3,pengawasan dan perbaikan
231,96103,2033328852756541521,16/03/2026 6:45:00,"MBG tetap dijalankan agar program gizi anak tidak terputus, meski saat Ramadan jadwal sekolah lebih singkat. Menu bisa dibawa pulang agar tetap bermanfaat. Evaluasi anggaran tentu perlu, tapi tujuan menjaga asupan gizi anak tetap penting. 
 #LanjutkanMBG",mbg,1,1,#LanjutkanMBG
232,96106,2033328446416490591,16/03/2026 6:44:00,"Tuduhan seperti itu perlu dibuktikan. Program MBG dibuat untuk memperbaiki gizi anak Indonesia. Jika ada kekurangan dalam pelaksanaan, solusinya evaluasi dan pengawasan, bukan langsung menyimpulkan niat buruk. 
 #LanjutkanMBG",mbg,1,3,evaluasi dan pengawasan
233,96133,2033327185176723566,16/03/2026 6:39:00,"Kritik boleh, tapi jangan abaikan tujuan utama MBG: memperbaiki gizi anak. Evaluasi pelaksanaannya penting, bukan menghentikan programnya. 
 #LanjutkanMBG",mbg,1,3,bukan menghentikan programnya
234,96122,2033325534256759131,16/03/2026 6:32:00,"Justru MBG dibuat supaya perbaikan gizi anak lebih merata dan tdkk hanya dinikmati kelompok tertentu saja. Dengan distribusi langsung di sekolah, banyak anak bisa mendapat akses makanan bergizi setiap hari. Programnya bisa terus diperbaiki. 
 #LanjutkanMBG",mbg,1,1,#LanjutkanMBG
